ID,Colonia,Alcaldía,Latitud,Longitud,Puntos_de_acceso,Programa
MC2057,MODERNA,BENITO JUÁREZ,19.393539,-99.132242,1,Mi_Barrio
MC2058,MODERNA,BENITO JUÁREZ,19.392901,-99.136179,1,Mi_Barrio
MC2063,MODERNA,BENITO JUÁREZ,19.398237,-99.134832,1,Mi_Barrio
MC2065,MODERNA,BENITO JUÁREZ,19.394753,-99.13479,1,Mi_Barrio
MC2068,NAPOLES 2348,BENITO JUÁREZ,19.385348,-99.18193,1,Mi_Barrio
MC2098,NARVARTE ORIENTE,BENITO JUÁREZ,19.398116,-99.149989,1,Mi_Barrio
MC2100,NARVARTE ORIENTE,BENITO JUÁREZ,19.396881,-99.148864,1,Mi_Barrio
MC2103,NARVARTE ORIENTE,BENITO JUÁREZ,19.397202,-99.152221,1,Mi_Barrio
MC2116,NARVARTE ORIENTE,BENITO JUÁREZ,19.400961,-99.147101,1,Mi_Barrio
MC2118,NARVARTE PONIENTE,BENITO JUÁREZ,19.401771,-99.154407,1,Mi_Barrio
MC2119,PIEDAD NARVARTE,BENITO JUÁREZ,19.401879,-99.154115,1,Mi_Barrio
MC2171,NOCHEBUENA,BENITO JUÁREZ,19.379947,-99.180643,1,Mi_Barrio
MC2175,SANTA MARIA NONOALCO,BENITO JUÁREZ,19.383238,-99.184041,1,Mi_Barrio
MC2182,SANTA MARIA NONOALCO,BENITO JUÁREZ,19.383736,-99.187815,1,Mi_Barrio
MC2188,PIEDAD NARVARTE,BENITO JUÁREZ,19.402091,-99.151774,1,Mi_Barrio
MC2194,PIEDAD NARVARTE,BENITO JUÁREZ,19.403824,-99.153019,1,Mi_Barrio
MC2257,SAN JOSE INSURGENTES,BENITO JUÁREZ,19.366193,-99.18242,1,Mi_Barrio
MC2268,SAN JOSE INSURGENTES,BENITO JUÁREZ,19.371664,-99.187125,1,Mi_Barrio
MC2277,SAN JUAN,BENITO JUÁREZ,19.37663,-99.184038,1,Mi_Barrio
MC2278,SANTA MARIA NONOALCO,BENITO JUÁREZ,19.380642,-99.187279,1,Mi_Barrio
MC2279,SANTA MARIA NONOALCO,BENITO JUÁREZ,19.380276,-99.187269,1,Mi_Barrio
MC2345,TLACOQUEMECATL,BENITO JUÁREZ,19.37405,-99.178593,1,Mi_Barrio
MC2355,VILLA DE CORTES,BENITO JUÁREZ,19.387193,-99.134679,1,Mi_Barrio
MC2356,IZTACCIHUATL,BENITO JUÁREZ,19.388646,-99.134351,1,Mi_Barrio
MC4742,MIXCOAC,BENITO JUÁREZ,19.376234,-99.187757,1,Mi_Barrio
MC4743,SAN JUAN,BENITO JUÁREZ,19.376231,-99.186463,1,Mi_Barrio
MC4755,TLACOQUEMECATL,BENITO JUÁREZ,19.373678,-99.177281,1,Mi_Barrio
MC4757,TLACOQUEMECATL,BENITO JUÁREZ,19.373453,-99.177038,1,Mi_Barrio
MC4903,ALBERT,BENITO JUÁREZ,19.369623,-99.141377,1,Mi_Barrio
MC4911,ALAMOS,BENITO JUÁREZ,19.40085,-99.137145,1,Mi_Barrio
MC533,MODERNA,BENITO JUÁREZ,19.392986,-99.135044,1,Mi_Barrio
MC588,NATIVITAS,BENITO JUÁREZ,19.381483,-99.135257,1,Mi_Barrio
MC2061,MODERNA,BENITO JUÁREZ,19.392916,-99.1339,1,Mi_Barrio
MC2180,SANTA MARIA NONOALCO,BENITO JUÁREZ,19.381991,-99.187106,1,Mi_Barrio
MC2275,SAN JUAN,BENITO JUÁREZ,19.378316,-99.185629,1,Mi_Barrio
MC2059,MODERNA,BENITO JUÁREZ,19.397021,-99.137235,1,Mi_Barrio
MC17,NARVARTE PONIENTE,BENITO JUÁREZ,19.38272,-99.15749,1,Mi_Barrio
MC1873,DEL VALLE CENTRO,BENITO JUÁREZ,19.380349,-99.161146,1,Mi_Barrio
MC2109,NARVARTE ORIENTE,BENITO JUÁREZ,19.393924,-99.150973,1,Mi_Barrio
MC4843,DEL VALLE SUR,BENITO JUÁREZ,19.37097,-99.165027,1,Mi_Barrio
MC14797,DEL VALLE SUR,BENITO JUÁREZ,19.374078,-99.171427,1,Mi_Barrio
MC1815,POSTAL,BENITO JUÁREZ,19.389376,-99.139904,1,Mi_Barrio
MC1840,NIÑOS HEROES,BENITO JUÁREZ,19.385038,-99.142313,1,Mi_Barrio
MC1842,AMERICAS UNIDAS,BENITO JUÁREZ,19.382315,-99.140918,1,Mi_Barrio
MC1868,DEL VALLE CENTRO,BENITO JUÁREZ,19.385459,-99.169475,1,Mi_Barrio
MC1870,DEL VALLE CENTRO,BENITO JUÁREZ,19.388607,-99.173012,1,Mi_Barrio
MC1878,DEL VALLE CENTRO,BENITO JUÁREZ,19.383605,-99.169639,1,Mi_Barrio
MC1879,DEL VALLE CENTRO,BENITO JUÁREZ,19.380459,-99.173763,1,Mi_Barrio
MC1885,NARVARTE ORIENTE,BENITO JUÁREZ,19.388764,-99.148403,1,Mi_Barrio
MC1887,DEL VALLE CENTRO,BENITO JUÁREZ,19.386739,-99.171451,1,Mi_Barrio
MC1888,DEL VALLE CENTRO,BENITO JUÁREZ,19.382561,-99.169959,1,Mi_Barrio
MC1895,DEL VALLE CENTRO,BENITO JUÁREZ,19.380558,-99.172962,1,Mi_Barrio
MC1896,DEL VALLE CENTRO,BENITO JUÁREZ,19.382185,-99.171082,1,Mi_Barrio
MC1898,DEL VALLE CENTRO,BENITO JUÁREZ,19.38007,-99.165692,1,Mi_Barrio
MC1901,DEL VALLE CENTRO,BENITO JUÁREZ,19.389227,-99.164945,1,Mi_Barrio
MC1908,DEL VALLE NORTE,BENITO JUÁREZ,19.389455,-99.165658,1,Mi_Barrio
MC1937,DEL VALLE SUR,BENITO JUÁREZ,19.366749,-99.169195,1,Mi_Barrio
MC1939,DEL VALLE SUR,BENITO JUÁREZ,19.367449,-99.170417,1,Mi_Barrio
MC1941,DEL VALLE SUR,BENITO JUÁREZ,19.369464,-99.173299,1,Mi_Barrio
MC1945,DEL VALLE SUR,BENITO JUÁREZ,19.372786,-99.165258,1,Mi_Barrio
MC1949,DEL VALLE SUR,BENITO JUÁREZ,19.369737,-99.16593,1,Mi_Barrio
MC1953,DEL VALLE SUR,BENITO JUÁREZ,19.373543,-99.166867,1,Mi_Barrio
MC1954,DEL VALLE SUR,BENITO JUÁREZ,19.377512,-99.169369,1,Mi_Barrio
MC1956,DEL VALLE SUR,BENITO JUÁREZ,19.371318,-99.166641,1,Mi_Barrio
MC1959,TLACOQUEMECATL,BENITO JUÁREZ,19.372491,-99.173208,1,Mi_Barrio
MC1962,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.370495,-99.158769,1,Mi_Barrio
MC1986,INDEPENDENCIA,BENITO JUÁREZ,19.381425,-99.147042,1,Mi_Barrio
MC1988,INDEPENDENCIA,BENITO JUÁREZ,19.381507,-99.148109,1,Mi_Barrio
MC1990,INDEPENDENCIA,BENITO JUÁREZ,19.377933,-99.149675,1,Mi_Barrio
MC1997,INDEPENDENCIA,BENITO JUÁREZ,19.379544,-99.148716,1,Mi_Barrio
MC2009,INSURGENTES SAN BORJA,BENITO JUÁREZ,19.383366,-99.17502,1,Mi_Barrio
MC2010,INSURGENTES SAN BORJA,BENITO JUÁREZ,19.38169,-99.175122,1,Mi_Barrio
MC2012,POSTAL,BENITO JUÁREZ,19.389234,-99.138903,1,Mi_Barrio
MC2019,POSTAL,BENITO JUÁREZ,19.388555,-99.140618,1,Mi_Barrio
MC2020,LETRAN VALLE,BENITO JUÁREZ,19.378409,-99.153295,1,Mi_Barrio
MC2024,LETRAN VALLE,BENITO JUÁREZ,19.373703,-99.15483,1,Mi_Barrio
MC2033,LETRAN VALLE,BENITO JUÁREZ,19.377031,-99.150044,1,Mi_Barrio
MC2042,LETRAN VALLE,BENITO JUÁREZ,19.377484,-99.148618,1,Mi_Barrio
MC2096,NARVARTE ORIENTE,BENITO JUÁREZ,19.384504,-99.151186,1,Mi_Barrio
MC2101,NARVARTE ORIENTE,BENITO JUÁREZ,19.393312,-99.150354,1,Mi_Barrio
MC2104,NARVARTE ORIENTE,BENITO JUÁREZ,19.395624,-99.146647,1,Mi_Barrio
MC2108,NARVARTE ORIENTE,BENITO JUÁREZ,19.385379,-99.150516,1,Mi_Barrio
MC2139,NARVARTE PONIENTE,BENITO JUÁREZ,19.389773,-99.158032,1,Mi_Barrio
MC2165,NIÑOS HEROES,BENITO JUÁREZ,19.388632,-99.146759,1,Mi_Barrio
MC2168,JOSEFA ORTIZ DE DOMINGUEZ,BENITO JUÁREZ,19.386964,-99.142001,1,Mi_Barrio
MC2252,POSTAL,BENITO JUÁREZ,19.392402,-99.14568,1,Mi_Barrio
MC2317,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.370706,-99.164583,1,Mi_Barrio
MC2331,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.371145,-99.16327,1,Mi_Barrio
MC2336,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.370553,-99.16422,1,Mi_Barrio
MC2346,TLACOQUEMECATL,BENITO JUÁREZ,19.377304,-99.174448,1,Mi_Barrio
MC2349,VERTIZ NARVARTE,BENITO JUÁREZ,19.383133,-99.150876,1,Mi_Barrio
MC4767,CENTRO URBANO PRESIDENTE ALEMAN,BENITO JUÁREZ,19.371961,-99.171303,1,Mi_Barrio
MC4887,NARVARTE PONIENTE,BENITO JUÁREZ,19.386413,-99.157225,1,Mi_Barrio
MC4889,DEL VALLE CENTRO,BENITO JUÁREZ,19.379136,-99.160158,1,Mi_Barrio
MC599,PORTALES NORTE,BENITO JUÁREZ,19.368782,-99.155241,1,Mi_Barrio
MC2112,NARVARTE ORIENTE,BENITO JUÁREZ,19.392505,-99.147058,1,Mi_Barrio
MC11190,HEROES DE PADIERNA,TLALPAN,19.287253,-99.227872,1,Mi_Barrio
MC11297,CHICHICASPATL,TLALPAN,19.276612,-99.244526,1,Mi_Barrio
MC11383,LOMAS DE PADIERNA 2277,TLALPAN,19.294313,-99.228807,1,Mi_Barrio
MC11293,2 DE OCTUBRE 2063,TLALPAN,19.267385,-99.239594,1,Mi_Barrio
MC10900,2 DE OCTUBRE 2062,TLALPAN,19.268851,-99.229391,1,Mi_Barrio
MC10903,2 DE OCTUBRE 2062,TLALPAN,19.271718,-99.230316,1,Mi_Barrio
MC10905,2 DE OCTUBRE 2062,TLALPAN,19.269499,-99.229653,1,Mi_Barrio
MC10951,BELVEDERE AJUSCO,TLALPAN,19.26735,-99.228407,1,Mi_Barrio
MC10961,BOSQUES DEL PEDREGAL,TLALPAN,19.271718,-99.242363,1,Mi_Barrio
MC10970,BOSQUES DEL PEDREGAL,TLALPAN,19.270348,-99.239804,1,Mi_Barrio
MC10981,RCON DON FELIPE,TLALPAN,19.275846,-99.243015,1,Mi_Barrio
MC11116,EL ZACATON,TLALPAN,19.269277,-99.242572,1,Mi_Barrio
MC11188,HEROES DE PADIERNA,TLALPAN,19.287459,-99.22661,1,Mi_Barrio
MC11224,HEROES DE PADIERNA,TLALPAN,19.287091,-99.229011,1,Mi_Barrio
MC11235,HEROES DE PADIERNA,TLALPAN,19.285968,-99.22648,1,Mi_Barrio
MC11245,PEDREGAL DE SAN NICOLAS 1RA SECCION 2373,TLALPAN,19.2871,-99.229678,1,Mi_Barrio
MC11292,PEDREGAL DE SAN NICOLAS 4TA SECCION,TLALPAN,19.275328,-99.242616,1,Mi_Barrio
MC11347,2 DE OCTUBRE 2062,TLALPAN,19.271529,-99.231361,1,Mi_Barrio
MC11348,BOSQUES DEL PEDREGAL,TLALPAN,19.269993,-99.236289,1,Mi_Barrio
MC11351,VISTAS DEL PEDREGAL,TLALPAN,19.271295,-99.234427,1,Mi_Barrio
MC11352,LOMAS DE CUILOTEPEC 2272,TLALPAN,19.270375,-99.231808,1,Mi_Barrio
MC11358,EL OCOTAL,LA MAGDALENA CONTRERAS,19.294863,-99.27024,1,Mi_Barrio
MC11367,LOMAS DE PADIERNA 2277,TLALPAN,19.29189,-99.224921,1,Mi_Barrio
MC11401,LOMAS DE PADIERNA 2277,TLALPAN,19.295079,-99.219841,1,Mi_Barrio
MC11404,LOMAS DE PADIERNA 2277,TLALPAN,19.295925,-99.225277,1,Mi_Barrio
MC11411,LOMAS DE PADIERNA 2277,TLALPAN,19.295635,-99.22863,1,Mi_Barrio
MC11642,PARQUE DEL PEDREGAL,TLALPAN,19.301345,-99.191517,1,Mi_Barrio
MC11684,LOMAS DE PADIERNA 2277,TLALPAN,19.291406,-99.227494,1,Mi_Barrio
MC11692,PEDREGAL DE SAN NICOLAS 2DA SECCION,TLALPAN,19.289657,-99.234439,1,Mi_Barrio
MC11698,PEDREGAL DE SAN NICOLAS 2DA SECCION,TLALPAN,19.289767,-99.232065,1,Mi_Barrio
MC11702,PEDREGAL DE SAN NICOLAS 2DA SECCION,TLALPAN,19.288613,-99.231368,1,Mi_Barrio
MC11704,PEDREGAL DE SAN NICOLAS 2DA SECCION,TLALPAN,19.289483,-99.238378,1,Mi_Barrio
MC11707,PEDREGAL DE SAN NICOLAS 2DA SECCION,TLALPAN,19.288271,-99.233725,1,Mi_Barrio
MC11736,PEDREGAL DE SAN NICOLAS 1RA SECCION 2373,TLALPAN,19.28679,-99.233013,1,Mi_Barrio
MC11742,PEDREGAL DE SAN NICOLAS 1RA SECCION 2373,TLALPAN,19.285685,-99.23044,1,Mi_Barrio
MC11780,PEDREGAL DE SAN NICOLAS 4TA SECCION,TLALPAN,19.274683,-99.240971,1,Mi_Barrio
MC11806,POPULAR SANTA TERESA,TLALPAN,19.300464,-99.222626,1,Mi_Barrio
MC11808,LOMAS DE PADIERNA 2277,TLALPAN,19.298679,-99.225593,1,Mi_Barrio
MC11811,POPULAR SANTA TERESA,TLALPAN,19.300318,-99.2233,1,Mi_Barrio
MC11866,RINCON DEL PEDREGAL,TLALPAN,19.308195,-99.221417,1,Mi_Barrio
MC12310,2 DE OCTUBRE 2063,TLALPAN,19.270158,-99.237161,1,Mi_Barrio
MC12314,2 DE OCTUBRE 2063,TLALPAN,19.269344,-99.238215,1,Mi_Barrio
MC12318,2 DE OCTUBRE 2063,TLALPAN,19.269014,-99.236687,1,Mi_Barrio
MC12323,2 DE OCTUBRE 2063,TLALPAN,19.268135,-99.237226,1,Mi_Barrio
MC12324,LOMAS DE CUILOTEPEC 2271,TLALPAN,19.269287,-99.233489,1,Mi_Barrio
MC12398,SOLIDARIDAD,TLALPAN,19.264123,-99.22866,1,Mi_Barrio
MC12510,PEDREGAL DE SAN NICOLAS 2DA SECCION,TLALPAN,19.290631,-99.239244,1,Mi_Barrio
MC12520,VISTAS DEL PEDREGAL,TLALPAN,19.273745,-99.235148,1,Mi_Barrio
MC12521,BOSQUES DEL PEDREGAL,TLALPAN,19.272815,-99.235728,1,Mi_Barrio
MC14652,JARDINES DEL PEDREGAL,ÁLVARO OBREGÓN,19.307677,-99.213794,1,Mi_Barrio
MC14917,BOSQUES DEL PEDREGAL,TLALPAN,19.27396,-99.236983,1,Mi_Barrio
MC14920,EMILIO PORTES GIL PEMEX PICACHO,TLALPAN,19.308045,-99.21807,1,Mi_Barrio
MC14924,LOMAS DE PADIERNA 2277,TLALPAN,19.297396,-99.228517,1,Mi_Barrio
MC10916,SAN MIGUEL AJUSCO 2465,TLALPAN,19.230575,-99.202673,1,Mi_Barrio
MC10918,SANTO TOMAS AJUSCO 2543,TLALPAN,19.210963,-99.200719,1,Mi_Barrio
MC10919,SANTO TOMAS AJUSCO 2544,TLALPAN,19.211243,-99.202107,1,Mi_Barrio
MC11899,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.196928,-99.163849,1,Mi_Barrio
MC12097,SANTO TOMAS AJUSCO 2544,TLALPAN,19.216652,-99.205518,1,Mi_Barrio
MC12098,SANTO TOMAS AJUSCO 2544,TLALPAN,19.216873,-99.201238,1,Mi_Barrio
MC12100,SANTO TOMAS AJUSCO 2544,TLALPAN,19.214887,-99.202661,1,Mi_Barrio
MC12101,SANTO TOMAS AJUSCO 2544,TLALPAN,19.218412,-99.207286,1,Mi_Barrio
MC12107,SAN MIGUEL AJUSCO 2465,TLALPAN,19.230417,-99.203368,1,Mi_Barrio
MC12111,SAN MIGUEL AJUSCO 2465,TLALPAN,19.230023,-99.198691,1,Mi_Barrio
MC12114,SANTO TOMAS AJUSCO 2544,TLALPAN,19.217124,-99.208392,1,Mi_Barrio
MC12119,SAN MIGUEL AJUSCO 2465,TLALPAN,19.227993,-99.204325,1,Mi_Barrio
MC12124,SANTO TOMAS AJUSCO 2544,TLALPAN,19.218295,-99.211194,1,Mi_Barrio
MC12127,SANTO TOMAS AJUSCO 2544,TLALPAN,19.215056,-99.207808,1,Mi_Barrio
MC12128,SAN MIGUEL AJUSCO 2465,TLALPAN,19.234181,-99.197569,1,Mi_Barrio
MC12131,SANTO TOMAS AJUSCO 2544,TLALPAN,19.219341,-99.205297,1,Mi_Barrio
MC12133,SAN MIGUEL AJUSCO 2465,TLALPAN,19.2339,-99.199528,1,Mi_Barrio
MC12143,SANTO TOMAS AJUSCO 2544,TLALPAN,19.21662,-99.204437,1,Mi_Barrio
MC12144,SAN MIGUEL AJUSCO 2465,TLALPAN,19.232718,-99.197471,1,Mi_Barrio
MC12149,SANTO TOMAS AJUSCO 2544,TLALPAN,19.219313,-99.203374,1,Mi_Barrio
MC12151,SAN MIGUEL AJUSCO 2465,TLALPAN,19.231371,-99.200451,1,Mi_Barrio
MC12160,SAN MIGUEL AJUSCO 2465,TLALPAN,19.228482,-99.203399,1,Mi_Barrio
MC12162,SAN MIGUEL AJUSCO 2465,TLALPAN,19.228532,-99.195924,1,Mi_Barrio
MC12185,SANTO TOMAS AJUSCO 2542,TLALPAN,19.21313,-99.199469,1,Mi_Barrio
MC12187,SAN MIGUEL AJUSCO 2465,TLALPAN,19.228398,-99.203368,1,Mi_Barrio
MC12189,SAN MIGUEL AJUSCO 2465,TLALPAN,19.229866,-99.203009,1,Mi_Barrio
MC12206,SANTO TOMAS AJUSCO 2544,TLALPAN,19.219272,-99.199795,1,Mi_Barrio
MC12208,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.201601,-99.136503,1,Mi_Barrio
MC12210,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.194463,-99.147167,1,Mi_Barrio
MC12211,SAN MIGUEL TOPILEJO 2472,TLALPAN,19.197103,-99.147957,1,Mi_Barrio
MC12216,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.194657,-99.141571,1,Mi_Barrio
MC12217,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.193421,-99.144021,1,Mi_Barrio
MC12219,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.187746,-99.144396,1,Mi_Barrio
MC12220,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.200728,-99.139955,1,Mi_Barrio
MC12226,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.202442,-99.140472,1,Mi_Barrio
MC12228,SAN MIGUEL TOPILEJO 2474,TLALPAN,19.198084,-99.147445,1,Mi_Barrio
MC12229,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.198643,-99.145066,1,Mi_Barrio
MC12231,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.19145,-99.147591,1,Mi_Barrio
MC12235,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.195808,-99.154366,1,Mi_Barrio
MC12237,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.20765,-99.134286,1,Mi_Barrio
MC12240,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.202729,-99.141889,1,Mi_Barrio
MC12241,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.189891,-99.144272,1,Mi_Barrio
MC12242,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.192115,-99.143581,1,Mi_Barrio
MC12243,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.197154,-99.143533,1,Mi_Barrio
MC12246,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.204826,-99.14115,1,Mi_Barrio
MC12249,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.202963,-99.142895,1,Mi_Barrio
MC12250,SAN MIGUEL TOPILEJO 2474,TLALPAN,19.195292,-99.150181,1,Mi_Barrio
MC12252,SAN MIGUEL TOPILEJO 2474,TLALPAN,19.194302,-99.149034,1,Mi_Barrio
MC12254,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.210002,-99.132921,1,Mi_Barrio
MC12255,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.207544,-99.136019,1,Mi_Barrio
MC12259,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.198382,-99.140214,1,Mi_Barrio
MC12265,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.190024,-99.14663,1,Mi_Barrio
MC12269,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.194853,-99.147255,1,Mi_Barrio
MC12273,SAN MIGUEL TOPILEJO 2474,TLALPAN,19.196808,-99.146522,1,Mi_Barrio
MC12275,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.201158,-99.13561,1,Mi_Barrio
MC12276,SAN MIGUEL TOPILEJO 2476,TLALPAN,19.197983,-99.137499,1,Mi_Barrio
MC12277,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.196244,-99.15904,1,Mi_Barrio
MC12280,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.201445,-99.134122,1,Mi_Barrio
MC12286,SAN MIGUEL TOPILEJO 2476,TLALPAN,19.196855,-99.13914,1,Mi_Barrio
MC12287,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.197052,-99.153426,1,Mi_Barrio
MC12289,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.201436,-99.139008,1,Mi_Barrio
MC12291,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.194549,-99.146482,1,Mi_Barrio
MC12292,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.197492,-99.145478,1,Mi_Barrio
MC12298,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.20261,-99.141049,1,Mi_Barrio
MC12299,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.201752,-99.142081,1,Mi_Barrio
MC13372,SAN MIGUEL AJUSCO 2465,TLALPAN,19.226559,-99.20103,1,Mi_Barrio
MC11058,VILLA OLIMPICA,TLALPAN,19.296677,-99.190076,1,Mi_Barrio
MC12060,TORIELLO GUERRA,TLALPAN,19.299147,-99.161489,1,Mi_Barrio
MC10913,ISIDRO FABELA 2222,TLALPAN,19.298078,-99.169092,1,Mi_Barrio
MC10944,SECCION XVI,TLALPAN,19.290182,-99.15766,1,Mi_Barrio
MC10948,SECCION XVI,TLALPAN,19.28988,-99.156434,1,Mi_Barrio
MC10973,TORIELLO GUERRA,TLALPAN,19.299064,-99.162461,1,Mi_Barrio
MC10975,TORIELLO GUERRA,TLALPAN,19.297311,-99.166224,1,Mi_Barrio
MC10977,CANTERA PUENTE DE PIEDRA,TLALPAN,19.298484,-99.165752,1,Mi_Barrio
MC10978,CANTERA PUENTE DE PIEDRA,TLALPAN,19.299914,-99.165178,1,Mi_Barrio
MC11048,TORIELLO GUERRA,TLALPAN,19.297962,-99.170119,1,Mi_Barrio
MC11052,CANTERA PUENTE DE PIEDRA,TLALPAN,19.30163,-99.166558,1,Mi_Barrio
MC11055,CANTERA PUENTE DE PIEDRA,TLALPAN,19.300208,-99.165319,1,Mi_Barrio
MC11057,CANTERA PUENTE DE PIEDRA,TLALPAN,19.300228,-99.164289,1,Mi_Barrio
MC11256,ISIDRO FABELA 2221,TLALPAN,19.300004,-99.173498,1,Mi_Barrio
MC11257,ISIDRO FABELA 2221,TLALPAN,19.300054,-99.169104,1,Mi_Barrio
MC11258,ISIDRO FABELA 2221,TLALPAN,19.302163,-99.17821,1,Mi_Barrio
MC11261,ISIDRO FABELA 2221,TLALPAN,19.30206,-99.177215,1,Mi_Barrio
MC11262,ISIDRO FABELA 2221,TLALPAN,19.301842,-99.171668,1,Mi_Barrio
MC11263,ISIDRO FABELA 2221,TLALPAN,19.301133,-99.178577,1,Mi_Barrio
MC11266,ISIDRO FABELA 2221,TLALPAN,19.299862,-99.171629,1,Mi_Barrio
MC11268,ISIDRO FABELA 2221,TLALPAN,19.300038,-99.175439,1,Mi_Barrio
MC11269,ISIDRO FABELA 2221,TLALPAN,19.299994,-99.167176,1,Mi_Barrio
MC11270,ISIDRO FABELA 2221,TLALPAN,19.299984,-99.172867,1,Mi_Barrio
MC11328,VILLA LAZARO CARDENAS,TLALPAN,19.296482,-99.142769,1,Mi_Barrio
MC11619,NIÑO JESUS,TLALPAN,19.287583,-99.161875,1,Mi_Barrio
MC11624,NIÑO JESUS,TLALPAN,19.285846,-99.160498,1,Mi_Barrio
MC11869,ROMULO SANCHEZ MIRELES,TLALPAN,19.298469,-99.176141,1,Mi_Barrio
MC11993,NIÑO JESUS,TLALPAN,19.286226,-99.157962,1,Mi_Barrio
MC12076,SAN FERNANDO,TLALPAN,19.296783,-99.180092,1,Mi_Barrio
MC12093,VILLA LAZARO CARDENAS,TLALPAN,19.298982,-99.144936,1,Mi_Barrio
MC12327,SAN FERNANDO,TLALPAN,19.296285,-99.175522,1,Mi_Barrio
MC12328,TORIELLO GUERRA,TLALPAN,19.295165,-99.169985,1,Mi_Barrio
MC12458,CANTERA PUENTE DE PIEDRA,TLALPAN,19.298595,-99.16405,1,Mi_Barrio
MC12459,CANTERA PUENTE DE PIEDRA,TLALPAN,19.300751,-99.163978,1,Mi_Barrio
MC12464,TORIELLO GUERRA,TLALPAN,19.291965,-99.163472,1,Mi_Barrio
MC12472,TORIELLO GUERRA,TLALPAN,19.293838,-99.168859,1,Mi_Barrio
MC12475,TORIELLO GUERRA,TLALPAN,19.295482,-99.164303,1,Mi_Barrio
MC12477,TORIELLO GUERRA,TLALPAN,19.293854,-99.159194,1,Mi_Barrio
MC12480,TORIELLO GUERRA,TLALPAN,19.29346,-99.167877,1,Mi_Barrio
MC12481,TORIELLO GUERRA,TLALPAN,19.295905,-99.165486,1,Mi_Barrio
MC12484,TORIELLO GUERRA,TLALPAN,19.294907,-99.16141,1,Mi_Barrio
MC14910,SECCION XVI,TLALPAN,19.289019,-99.154873,1,Mi_Barrio
MC14911,SECCION XVI,TLALPAN,19.288985,-99.159825,1,Mi_Barrio
MC14912,SECCION XVI,TLALPAN,19.289059,-99.160469,1,Mi_Barrio
MC14923,VILLA LAZARO CARDENAS,TLALPAN,19.299076,-99.143132,1,Mi_Barrio
MC14925,NIÑO JESUS,TLALPAN,19.287893,-99.159392,1,Mi_Barrio
MC2530,TORIELLO GUERRA,TLALPAN,19.29253,-99.168027,1,Mi_Barrio
MC2600,CANTERA PUENTE DE PIEDRA,TLALPAN,19.300903,-99.161978,1,Mi_Barrio
MC2890,ISIDRO FABELA 2221,TLALPAN,19.302194,-99.170843,1,Mi_Barrio
MC2891,ISIDRO FABELA 2221,TLALPAN,19.302054,-99.169592,1,Mi_Barrio
MC3252,PUEBLO QUIETO,TLALPAN,19.299972,-99.160739,1,Mi_Barrio
MC3253,TORIELLO GUERRA,TLALPAN,19.296331,-99.157794,1,Mi_Barrio
MC4480,SECCION XVI,TLALPAN,19.294222,-99.156359,1,Mi_Barrio
MC4497,SECCION XVI,TLALPAN,19.294915,-99.15569,1,Mi_Barrio
MC11487,MIGUEL HIDALGO,TLALPAN,19.294331,-99.181901,1,Mi_Barrio
MC10906,PEDREGAL DE SAN NICOLAS 1RA SECCION 2373,TLALPAN,19.28218,-99.242101,1,Mi_Barrio
MC10907,RESIDENCIAL ACOXPA,TLALPAN,19.30021,-99.125204,1,Mi_Barrio
MC10908,PEDREGAL DE SAN NICOLAS 1RA SECCION 2373,TLALPAN,19.281594,-99.241487,1,Mi_Barrio
